latitude,longitude,historical_landslide,state
28.027059,94.996264,0,Arunachal Pradesh
26.589014,93.999483,0,Assam
26.626827,90.570546,0,Assam
23.386461,92.431977,0,Mizoram
28.090593,95.923276,0,Arunachal Pradesh
27.742484,92.344438,0,Arunachal Pradesh
27.068512,92.457159,0,Arunachal Pradesh
26.745482,90.393615,0,Assam
27.836402,88.407093,0,Sikkim
26.427078,92.480145,0,Assam
27.896541,94.605212,0,Arunachal Pradesh
28.002349,95.125716,0,Arunachal Pradesh
24.635575,94.491671,0,Manipur
25.232624,92.574446,0,Meghalaya
24.792686,94.010137,0,Manipur
27.780269,96.067011,0,Arunachal Pradesh
25.996177,94.200624,0,Nagaland
25.88414,91.654964,0,Meghalaya
26.090335,92.689575,0,Assam
24.367898,93.775247,0,Manipur
22.441866,92.930712,0,Mizoram
22.68325,92.575087,0,Mizoram
28.233953,93.380169,0,Arunachal Pradesh
25.897323,94.197163,0,Nagaland
26.500391,91.456266,0,Assam
25.638312,89.974588,0,Assam
28.138701,94.672009,0,Arunachal Pradesh
23.365901,93.010246,0,Mizoram
23.812207,92.958834,0,Mizoram
25.392328,91.37739,0,Meghalaya
28.584092,94.265986,0,Arunachal Pradesh
26.518902,94.835898,0,Nagaland
23.550043,93.30621,0,Mizoram
28.910136,95.210421,0,Arunachal Pradesh
25.83552,93.612839,0,Assam
27.130802,95.739031,0,Arunachal Pradesh
26.106857,90.606485,0,Assam
26.32129,91.463118,0,Assam
27.466057,96.640939,0,Arunachal Pradesh
27.907363,94.814397,0,Arunachal Pradesh
26.276712,94.494915,0,Nagaland
27.741773,88.538037,0,Sikkim
26.472906,94.148825,0,Assam
26.41895,92.201376,0,Assam
23.611435,92.757073,0,Mizoram
27.763776,92.729752,0,Arunachal Pradesh
25.611637,93.270032,0,Assam
27.476607,93.80305,0,Arunachal Pradesh
25.127567,94.327138,0,Manipur
28.357864,95.135457,0,Arunachal Pradesh
28.112292,96.179094,0,Arunachal Pradesh
27.161478,88.141432,0,Sikkim
23.47383,93.069887,0,Mizoram
23.886676,92.931327,0,Mizoram
27.433377,92.553052,0,Arunachal Pradesh
28.444548,94.217648,0,Arunachal Pradesh
24.450454,92.989135,0,Assam
23.121647,91.710512,0,Tripura
28.641124,96.272394,0,Arunachal Pradesh
24.048753,93.229075,0,Mizoram
26.64768,93.769693,0,Assam
23.496076,93.109635,0,Mizoram
28.431795,95.533771,0,Arunachal Pradesh
22.957937,92.936399,0,Mizoram
27.411973,96.281427,0,Arunachal Pradesh
28.563831,95.207853,0,Arunachal Pradesh
28.963593,96.41766,0,Arunachal Pradesh
26.207554,90.520991,0,Assam
24.643807,94.474072,0,Manipur
25.526904,94.481248,0,Manipur
26.491044,92.734467,0,Assam
27.693888,88.315308,0,Sikkim
27.527023,91.895179,0,Arunachal Pradesh
24.385174,92.618072,0,Assam
23.797312,92.313512,0,Mizoram
26.542169,90.953745,0,Assam
26.408967,94.991949,0,Nagaland
24.917373,92.88843,0,Assam
26.137245,94.923346,0,Nagaland
26.686242,92.864214,0,Assam
24.232086,91.754131,0,Tripura
26.554432,91.983715,0,Assam
27.378613,92.258549,0,Arunachal Pradesh
27.30326,93.561631,0,Arunachal Pradesh
25.361943,89.910607,0,Meghalaya
27.934321,96.540171,0,Arunachal Pradesh
25.88224,91.424205,0,Assam
28.80557,95.234413,0,Arunachal Pradesh
26.903604,93.328272,0,Assam
24.269446,91.956637,0,Tripura
25.520204,93.54797,0,Nagaland
26.604342,93.157652,0,Assam
28.150814,93.253604,0,Arunachal Pradesh
26.539045,94.330362,0,Assam
26.417721,94.51295,0,Nagaland
26.297286,92.292764,0,Assam
26.082834,92.029417,0,Assam
25.888479,92.966925,0,Assam
26.5463,94.553522,0,Nagaland
27.122788,92.559037,0,Arunachal Pradesh
26.522148,90.712055,0,Assam
25.894085,90.987503,0,Assam
26.695342,92.89786,0,Assam
23.294005,92.642152,0,Mizoram
27.2728,93.74109,0,Arunachal Pradesh
26.737832,93.280554,0,Assam
25.753339,90.905567,0,Meghalaya
26.575949,94.822069,0,Nagaland
28.834998,94.333957,0,Arunachal Pradesh
26.660293,92.538662,0,Assam
27.528663,91.903724,0,Arunachal Pradesh
23.507404,93.049958,0,Mizoram
27.957269,94.456356,0,Arunachal Pradesh
28.279908,93.901888,0,Arunachal Pradesh
24.871879,93.379882,0,Manipur
28.446892,93.607471,0,Arunachal Pradesh
27.247808,95.077234,0,Assam
25.680825,91.902939,0,Meghalaya
25.341045,90.246303,0,Meghalaya
27.793618,95.391248,0,Assam
23.371555,92.713125,0,Mizoram
27.452323,96.695039,0,Arunachal Pradesh
27.776631,92.93473,0,Arunachal Pradesh
28.99952,95.740898,0,Arunachal Pradesh
25.871159,94.721302,0,Nagaland
26.412593,94.471012,0,Nagaland
24.291741,94.207156,0,Manipur
24.289198,93.44172,0,Manipur
25.259835,91.01252,0,Meghalaya
25.808813,93.868366,0,Nagaland
24.489357,93.777349,0,Manipur
27.02376,92.437512,0,Arunachal Pradesh
26.401068,93.616209,0,Assam
27.2034,95.872843,0,Arunachal Pradesh
24.291439,93.806044,0,Manipur
27.305249,95.696748,0,Assam
25.954998,94.318891,0,Nagaland
22.931919,92.390131,0,Mizoram
28.861534,95.65359,0,Arunachal Pradesh
25.368724,92.41439,0,Meghalaya
27.285059,94.446811,0,Assam
23.683749,92.387322,0,Mizoram
27.876315,94.265405,0,Arunachal Pradesh
25.411302,91.316074,0,Meghalaya
27.903802,94.117542,0,Arunachal Pradesh
24.956547,93.020441,0,Assam
26.612686,91.898919,0,Assam
25.602374,93.410026,0,Nagaland
25.423846,93.579,0,Nagaland
28.126509,93.23047,0,Arunachal Pradesh
27.745099,95.665019,0,Assam
25.660059,91.574309,0,Meghalaya
28.617488,95.692909,0,Arunachal Pradesh
26.289498,91.678389,0,Assam
26.231887,90.988529,0,Assam
26.070898,91.483235,0,Assam
27.233418,88.511758,0,Sikkim
28.455065,96.108548,0,Arunachal Pradesh
26.92586,93.136756,0,Assam
23.356617,92.476391,0,Mizoram
27.368772,88.159994,0,Sikkim
25.226868,92.587599,0,Meghalaya
25.069729,94.049778,0,Manipur
25.14385,93.694311,0,Manipur
25.327042,93.201914,0,Assam
23.338286,91.35242,0,Tripura
26.289551,93.695662,0,Assam
25.031967,92.728866,0,Assam
24.701822,93.146603,0,Manipur
27.136658,92.539013,0,Arunachal Pradesh
29.168005,94.9846,0,Arunachal Pradesh
25.471439,92.831654,0,Assam
27.947394,97.042338,0,Arunachal Pradesh
27.580145,96.687779,0,Arunachal Pradesh
26.182441,94.846276,0,Nagaland
28.027715,97.32232,0,Arunachal Pradesh
24.098588,93.881264,0,Manipur
26.738368,92.150319,0,Assam
26.773637,91.256238,0,Assam
23.032424,92.473742,0,Mizoram
29.178177,94.390553,0,Arunachal Pradesh
28.399945,96.642445,0,Arunachal Pradesh
27.758703,91.689398,0,Arunachal Pradesh
27.466415,95.054209,0,Assam
28.199258,94.337049,0,Arunachal Pradesh
28.227628,94.184794,0,Arunachal Pradesh
28.712583,94.182812,0,Arunachal Pradesh
25.454304,90.393831,0,Meghalaya
25.640692,92.153984,0,Meghalaya
23.826005,93.383293,0,Mizoram
25.221769,92.624996,0,Meghalaya
27.8173,95.94687,0,Arunachal Pradesh
26.698464,91.778337,0,Assam
26.815267,95.217941,0,Arunachal Pradesh
23.377512,91.623687,0,Tripura
28.68672,94.554018,0,Arunachal Pradesh
24.643806,93.940488,0,Manipur
25.621959,93.586354,0,Nagaland
25.958423,90.905176,0,Assam
27.868788,88.539275,0,Sikkim
26.962201,95.599562,0,Arunachal Pradesh
27.043191,92.321272,0,Arunachal Pradesh
25.486395,94.158717,0,Manipur
28.094728,93.568465,0,Arunachal Pradesh
27.691548,95.467935,0,Assam
24.46501,93.587668,0,Manipur
25.241363,93.214677,0,Assam
27.792649,93.769628,0,Arunachal Pradesh
27.754275,95.602459,0,Assam
25.876743,94.027055,0,Nagaland
24.0204,94.210379,0,Manipur
23.267036,92.47208,0,Mizoram
24.085409,94.074388,0,Manipur
27.647748,95.581231,0,Assam
27.512349,88.41954,0,Sikkim
26.400695,94.793928,0,Nagaland
25.484669,90.086686,0,Meghalaya
24.855052,92.289503,0,Assam
27.882097,93.686851,0,Arunachal Pradesh
26.542344,94.009885,0,Assam
27.480454,94.874911,0,Assam
28.651814,93.459649,0,Arunachal Pradesh
27.7245,92.436732,0,Arunachal Pradesh
26.143161,90.273276,0,Assam
27.447396,88.129115,0,Sikkim
27.56405,96.077284,0,Arunachal Pradesh
28.519181,95.268017,0,Arunachal Pradesh
25.434287,91.494493,0,Meghalaya
28.4152,93.966671,0,Arunachal Pradesh
23.97045,92.016053,0,Tripura
27.868136,95.480881,0,Assam
26.599581,91.449092,0,Assam
23.95215,91.328021,0,Tripura
25.903804,92.583139,0,Assam
25.950261,94.388813,0,Nagaland
26.613262,90.759782,0,Assam
29.054772,95.53188,0,Arunachal Pradesh
29.020985,95.61547,0,Arunachal Pradesh
26.660862,92.90709,0,Assam
22.933665,93.102126,0,Mizoram
25.280489,91.27151,0,Meghalaya
24.133968,94.07273,0,Manipur
25.038394,94.072613,0,Manipur
26.802161,91.234775,0,Assam
26.405592,91.079796,0,Assam
28.276161,94.563243,0,Arunachal Pradesh
24.228535,92.197992,0,Tripura
25.371301,91.331868,0,Meghalaya
28.256772,97.161019,0,Arunachal Pradesh
26.954973,94.5256,0,Assam
26.173267,89.746704,0,Assam
23.163734,93.087383,0,Mizoram
25.698605,91.815446,0,Meghalaya
24.121252,92.46736,0,Mizoram
27.126496,92.168373,0,Arunachal Pradesh
28.71467,94.890166,0,Arunachal Pradesh
26.330891,94.041033,0,Assam
25.292516,93.073711,0,Assam
23.403453,92.823423,0,Mizoram
26.493799,90.999435,0,Assam
24.082292,91.517155,0,Tripura
27.988503,97.343306,0,Arunachal Pradesh
25.511934,89.965617,0,Meghalaya
26.123043,91.908998,0,Assam
27.623934,94.689055,0,Assam
26.108391,91.601181,0,Assam
25.427935,93.26989,0,Assam
28.658316,94.158543,0,Arunachal Pradesh
25.641932,91.933841,0,Meghalaya
26.313087,95.021069,0,Nagaland
28.475131,93.329052,0,Arunachal Pradesh
25.522678,93.915849,0,Manipur
26.269421,92.830364,0,Assam
27.708215,92.842967,0,Arunachal Pradesh
26.031968,95.087465,0,Nagaland
28.162626,96.21379,0,Arunachal Pradesh
27.120473,94.45589,0,Assam
24.74731,92.883429,0,Assam
24.501204,92.570656,0,Assam
28.197201,93.778905,0,Arunachal Pradesh
25.944542,92.953765,0,Assam
27.631934,93.193104,0,Arunachal Pradesh
28.636038,95.692957,0,Arunachal Pradesh
27.686744,93.630566,0,Arunachal Pradesh
27.639666,95.294877,0,Assam
27.618715,94.288021,0,Arunachal Pradesh
28.864613,95.367059,0,Arunachal Pradesh
27.42307,92.718578,0,Arunachal Pradesh
26.231578,90.2856,0,Assam
25.734567,90.024197,0,Meghalaya
25.248924,93.552842,0,Nagaland
26.132964,94.6372,0,Nagaland
24.288175,93.656332,0,Manipur
24.126988,93.219454,0,Manipur
27.051118,92.483962,0,Arunachal Pradesh
22.731553,92.634104,0,Mizoram
26.896213,92.130328,0,Arunachal Pradesh
26.384519,91.778426,0,Assam
26.319505,94.719576,0,Nagaland
24.952175,94.064708,0,Manipur
26.479407,92.485368,0,Assam
25.586589,91.81433,0,Meghalaya
26.669102,92.686986,0,Assam
27.716716,95.077888,0,Assam
25.629619,94.236382,0,Nagaland
25.39937,91.550108,0,Meghalaya
25.63887,94.649687,0,Nagaland
22.763238,92.594683,0,Mizoram
26.90773,94.357944,0,Assam
26.246441,94.455236,0,Nagaland
24.885566,92.775457,0,Assam
24.594907,93.811913,0,Manipur
26.399378,94.104676,0,Assam
28.023431,93.394518,0,Arunachal Pradesh
25.723829,91.170616,0,Meghalaya
24.67446,93.792061,0,Manipur
25.680052,92.110895,0,Meghalaya
27.864055,95.977751,0,Arunachal Pradesh
27.969689,88.644706,0,Sikkim
23.518517,92.480123,0,Mizoram
26.843445,95.491908,0,Arunachal Pradesh
26.003635,92.081935,0,Meghalaya
25.350996,93.887345,0,Manipur
27.233249,88.187213,0,Sikkim
27.728359,93.788248,0,Arunachal Pradesh
26.20058,92.089587,0,Assam
25.870592,93.904215,0,Nagaland
25.216735,90.835093,0,Meghalaya
24.994549,93.664255,0,Manipur
26.153231,92.375695,0,Assam
26.808715,92.112227,0,Assam
26.897135,95.566044,0,Arunachal Pradesh
28.717683,96.164236,0,Arunachal Pradesh
27.390561,96.878589,0,Arunachal Pradesh
28.961226,94.916862,0,Arunachal Pradesh
28.178878,92.919028,0,Arunachal Pradesh
24.874772,93.505328,0,Manipur
23.853922,92.143649,0,Tripura
25.630433,93.553786,0,Nagaland
29.189862,94.430459,0,Arunachal Pradesh
28.991607,96.279504,0,Arunachal Pradesh
24.267566,93.208286,0,Manipur
28.394613,96.162179,0,Arunachal Pradesh
27.710461,96.279821,0,Arunachal Pradesh
28.13535,96.1574,0,Arunachal Pradesh
28.538464,94.756165,0,Arunachal Pradesh
28.144404,95.723063,0,Arunachal Pradesh
25.750666,94.578459,0,Nagaland
26.471509,91.31998,0,Assam
27.492545,95.659015,0,Assam
27.893178,93.936157,0,Arunachal Pradesh
24.301081,93.918672,0,Manipur
27.683532,95.820642,0,Arunachal Pradesh
27.472877,92.509237,0,Arunachal Pradesh
27.957219,95.784424,0,Assam
25.167927,91.782286,0,Meghalaya
27.009567,92.277442,0,Arunachal Pradesh
22.919908,92.657791,0,Mizoram
25.08836,94.378288,0,Manipur
27.109228,94.527145,0,Assam
27.271793,94.718093,0,Assam
27.571239,93.636051,0,Arunachal Pradesh
24.216682,93.837466,0,Manipur
25.93196,90.995294,0,Assam
28.222698,96.206612,0,Arunachal Pradesh
28.910814,95.042294,0,Arunachal Pradesh
27.671499,93.774235,0,Arunachal Pradesh
27.947371,94.192446,0,Arunachal Pradesh
25.650226,92.573481,0,Assam
28.464093,95.96369,0,Arunachal Pradesh
26.331763,93.51803,0,Assam
25.07397,93.37806,0,Manipur
27.721844,88.734628,0,Sikkim
28.618287,94.375654,0,Arunachal Pradesh
24.906525,94.410727,0,Manipur
25.357219,94.212374,0,Manipur
29.145365,94.91535,0,Arunachal Pradesh
23.530767,93.362742,0,Mizoram
26.862467,95.086807,0,Nagaland
26.177555,92.491134,0,Assam
27.633318,91.989434,0,Arunachal Pradesh
23.627575,92.369727,0,Mizoram
26.678047,92.668641,0,Assam
24.127844,92.944599,0,Mizoram
23.058439,92.502148,0,Mizoram
23.846957,93.356348,0,Mizoram
22.797508,92.744995,0,Mizoram
26.359316,90.810386,0,Assam
26.984353,92.289571,0,Arunachal Pradesh
26.486086,95.034829,0,Nagaland
27.146509,92.497528,0,Arunachal Pradesh
29.20859,96.179359,0,Arunachal Pradesh
25.603068,93.670414,0,Nagaland
24.912752,94.501479,0,Manipur
26.829922,94.109756,0,Assam
26.651703,92.108989,0,Assam
25.427738,90.84113,0,Meghalaya
29.194013,94.617151,0,Arunachal Pradesh
28.215431,93.3653,0,Arunachal Pradesh
27.30671,93.938541,0,Arunachal Pradesh
26.424273,94.941284,0,Nagaland
24.128382,93.223107,0,Manipur
25.598391,92.595074,0,Assam
26.542097,93.568435,0,Assam
28.086367,94.392193,0,Arunachal Pradesh
27.315723,92.598881,0,Arunachal Pradesh
25.116007,92.978733,0,Assam
25.663774,92.461976,0,Meghalaya
23.686826,91.244691,0,Tripura
26.47139,91.200561,0,Assam
29.163431,94.699754,0,Arunachal Pradesh
27.930456,94.917842,0,Arunachal Pradesh
28.295904,95.530481,0,Arunachal Pradesh
24.065786,93.858001,0,Manipur
26.960245,95.055745,0,Assam
25.818798,94.499996,0,Nagaland
27.256378,94.305877,0,Assam
27.826475,93.752058,0,Arunachal Pradesh
28.138454,96.918272,0,Arunachal Pradesh
28.494123,93.933993,0,Arunachal Pradesh
25.262863,90.758453,0,Meghalaya
27.453158,92.768046,0,Arunachal Pradesh
25.740794,91.220933,0,Assam
26.908465,95.149169,0,Nagaland
28.732255,94.042472,0,Arunachal Pradesh
26.90986,94.718408,0,Assam
24.165634,92.898542,0,Mizoram
24.230347,93.216582,0,Manipur
28.782827,94.994108,0,Arunachal Pradesh
25.298017,94.595501,0,Manipur
26.037334,89.940703,0,Assam
26.847211,95.423188,0,Arunachal Pradesh
28.620599,94.568953,0,Arunachal Pradesh
27.509604,94.828669,0,Assam
25.863565,93.19943,0,Assam
27.935168,88.274525,0,Sikkim
27.407681,95.289852,0,Assam
24.607773,93.906387,0,Manipur
28.001312,97.252622,0,Arunachal Pradesh
26.422086,93.025546,0,Assam
27.319968,95.389794,0,Assam
27.316179,94.333589,0,Assam
23.803705,92.897492,0,Mizoram
26.322895,91.094278,0,Assam
25.297829,92.48938,0,Meghalaya
25.900591,91.483906,0,Assam
25.845572,93.542115,0,Assam
23.924574,91.72351,0,Tripura
25.126676,92.70159,0,Assam
25.50247,90.011292,0,Meghalaya
29.04502,95.029819,0,Arunachal Pradesh
25.015275,93.667713,0,Manipur
25.59707,90.863148,0,Meghalaya
28.631002,96.418814,0,Arunachal Pradesh
22.860668,92.607268,0,Mizoram
26.252829,91.937774,0,Assam
26.498555,94.781053,0,Nagaland
25.326167,92.345392,0,Meghalaya
25.022865,94.259029,0,Manipur
27.478451,96.37924,0,Arunachal Pradesh
28.457126,94.084312,0,Arunachal Pradesh
26.24482,94.660492,0,Nagaland
27.263858,95.496674,0,Assam
23.388225,93.270564,0,Mizoram
26.281401,93.828499,0,Assam
27.861101,88.190694,0,Sikkim
24.388147,93.788748,0,Manipur
26.35044,95.082814,0,Nagaland
27.602457,92.646617,0,Arunachal Pradesh
25.58387,91.83908,0,Meghalaya
23.699149,91.843003,0,Tripura
26.114717,90.327842,0,Assam
25.129161,93.06547,0,Assam
28.257947,93.632626,0,Arunachal Pradesh
26.343893,93.955434,0,Assam
22.282353,92.809707,0,Mizoram
26.17774,94.961069,0,Nagaland
24.043217,93.243549,0,Mizoram
26.534195,92.073023,0,Assam
24.518681,94.424466,0,Manipur
23.790873,92.268137,0,Mizoram
26.451924,92.334705,0,Assam
27.146802,88.161562,0,Sikkim
25.049466,94.336152,0,Manipur
26.825086,95.413446,0,Arunachal Pradesh
24.596645,94.331823,0,Manipur
28.167479,95.652934,0,Arunachal Pradesh
23.27353,91.377412,0,Tripura
27.185824,95.231644,0,Assam
24.221733,93.77904,0,Manipur
24.671938,92.654412,0,Assam
25.657923,93.362214,0,Assam
26.905923,93.199424,0,Assam
27.075596,93.330297,0,Arunachal Pradesh
26.229079,90.452948,0,Assam
25.876691,90.155333,0,Meghalaya
25.950908,94.52679,0,Nagaland
26.155421,90.389933,0,Assam
24.660443,92.39851,0,Assam
28.591455,95.147565,0,Arunachal Pradesh
25.31813,91.961152,0,Meghalaya
27.489976,88.250842,0,Sikkim
26.653494,93.582456,0,Assam
27.778259,96.882212,0,Arunachal Pradesh
27.690575,93.836607,0,Arunachal Pradesh
26.297047,93.890963,0,Assam
24.208883,92.166614,0,Tripura
26.148964,94.38182,0,Nagaland
26.452392,90.203716,0,Assam
27.881115,88.647288,0,Sikkim
26.253981,89.832418,0,Assam
23.769983,92.192051,0,Tripura
25.220192,90.942176,0,Meghalaya
27.044866,93.525198,0,Arunachal Pradesh
28.402553,95.863448,0,Arunachal Pradesh
27.168902,94.290594,0,Assam
26.293105,91.125286,0,Assam
26.635604,90.177037,0,Assam
27.701368,93.518115,0,Arunachal Pradesh
27.349938,96.335425,0,Arunachal Pradesh
26.113193,91.206808,0,Assam
28.7935,95.935893,0,Arunachal Pradesh
26.913978,95.621974,0,Arunachal Pradesh
27.882404,93.046037,0,Arunachal Pradesh
28.509039,95.491533,0,Arunachal Pradesh
29.228011,96.016937,0,Arunachal Pradesh
27.594315,92.793589,0,Arunachal Pradesh
25.77192,94.076369,0,Nagaland
25.434072,92.699338,0,Assam
27.325954,94.541115,0,Assam
23.959507,92.663656,0,Mizoram
26.083443,91.529152,0,Assam
25.441492,93.501906,0,Nagaland
25.146846,93.851265,0,Manipur
23.291435,91.606834,0,Tripura
26.796921,90.210093,0,Assam
27.854449,94.063047,0,Arunachal Pradesh
27.084293,95.679101,0,Arunachal Pradesh
27.507864,95.08516,0,Assam
26.304718,91.826691,0,Assam
25.492298,94.172602,0,Manipur
27.668464,92.831503,0,Arunachal Pradesh
25.822094,92.472319,0,Assam
27.641828,95.400937,0,Assam
26.142859,92.242322,0,Assam
26.286315,91.534725,0,Assam
27.800038,91.804225,0,Arunachal Pradesh
24.394084,93.066113,0,Manipur
27.85057,88.230799,0,Sikkim
26.478183,93.933177,0,Assam
28.464586,93.726345,0,Arunachal Pradesh
25.962566,91.684532,0,Assam
25.338253,93.366094,0,Assam
23.345067,92.605573,0,Mizoram
26.483501,92.475532,0,Assam
27.094052,92.735881,0,Arunachal Pradesh
27.488821,93.428305,0,Arunachal Pradesh
27.210557,92.301872,0,Arunachal Pradesh
28.03591,93.775137,0,Arunachal Pradesh
27.458366,96.472507,0,Arunachal Pradesh
26.219386,89.736812,0,Assam
26.666936,90.585983,0,Assam
27.376826,94.574339,0,Assam
25.653982,90.05465,0,Meghalaya
25.333742,91.077039,0,Meghalaya
25.748635,90.388481,0,Meghalaya
27.582485,94.54089,0,Assam
27.554046,91.595409,0,Arunachal Pradesh
25.963795,90.777458,0,Assam
27.037963,95.1905,0,Assam
28.23547,94.562103,0,Arunachal Pradesh
28.690853,94.746994,0,Arunachal Pradesh
27.713271,95.273419,0,Assam
27.937617,96.306319,0,Arunachal Pradesh
23.366557,93.295958,0,Mizoram
26.016844,89.95937,0,Assam
27.041856,94.558089,0,Assam
26.721651,91.133757,0,Assam
26.519805,91.16251,0,Assam
24.817731,93.512009,0,Manipur
26.578623,90.198959,0,Assam
27.639001,94.949133,0,Assam
26.783729,90.626877,0,Assam
25.99885,90.289609,0,Assam
26.516267,94.776059,0,Nagaland
28.952776,95.826277,0,Arunachal Pradesh
25.313687,90.69481,0,Meghalaya
23.986039,93.987366,0,Manipur
27.471041,92.762367,0,Arunachal Pradesh
28.108302,95.159811,0,Arunachal Pradesh
28.875408,95.146029,0,Arunachal Pradesh
25.353815,92.370915,0,Meghalaya
26.50093,91.538924,0,Assam
23.104481,92.423626,0,Mizoram
27.398922,92.719193,0,Arunachal Pradesh
25.624356,91.520104,0,Meghalaya
26.367599,94.038552,0,Assam
23.401783,93.329372,0,Mizoram
23.861091,92.113779,0,Tripura
27.375591,96.595856,0,Arunachal Pradesh
25.617362,92.802938,0,Assam
27.181499,94.484521,0,Assam
28.912934,94.131219,0,Arunachal Pradesh
27.030756,93.943644,0,Assam
26.79676,94.568957,0,Assam
25.367871,90.468988,0,Meghalaya
26.789715,95.259906,0,Arunachal Pradesh
23.361106,92.886873,0,Mizoram
27.785345,93.992785,0,Arunachal Pradesh
28.939261,95.050817,0,Arunachal Pradesh
28.084111,97.290929,0,Arunachal Pradesh
25.890855,94.558102,0,Nagaland
27.456848,94.165201,0,Assam
26.65756,91.855211,0,Assam
28.475252,93.882246,0,Arunachal Pradesh
24.022926,91.563193,0,Tripura
26.34756,91.228753,0,Assam
27.003505,92.504835,0,Arunachal Pradesh
27.39798,94.576824,0,Assam
28.480093,93.670618,0,Arunachal Pradesh
26.89868,93.825187,0,Assam
25.049192,92.479475,0,Assam
28.055736,97.013816,0,Arunachal Pradesh
25.283847,91.072452,0,Meghalaya
24.951646,93.716247,0,Manipur
28.752512,96.069556,0,Arunachal Pradesh
26.244051,92.901137,0,Assam
26.90522,95.093331,0,Nagaland
25.524647,90.434186,0,Meghalaya
28.502184,94.515497,0,Arunachal Pradesh
27.707424,96.77159,0,Arunachal Pradesh
26.786623,93.659058,0,Assam
26.168847,94.048455,0,Nagaland
28.024341,96.060541,0,Arunachal Pradesh
28.9934,94.974213,0,Arunachal Pradesh
25.991183,91.728491,0,Meghalaya
28.240855,96.876029,0,Arunachal Pradesh
25.370232,92.711041,0,Meghalaya
27.970487,94.267004,0,Arunachal Pradesh
26.447157,94.620617,0,Nagaland
25.539551,94.65404,0,Nagaland
28.039176,94.899732,0,Arunachal Pradesh
24.888749,92.595151,0,Assam
29.39869,95.988882,0,Arunachal Pradesh
24.479357,93.163305,0,Manipur
